"","W1","W2","W3","W4","W5","A","Y"
"7223",0,0.639480644950952,1.56560603964658,1,0.0126195157425606,0,1
"7224",1,0.518892419864553,0.448659974569826,1,-0.60756988032564,1,1
"7225",0,0.458688165719178,1.98028530795922,1,-3.23750016363522,0,1
"7226",1,0.501866315024467,-3.43208970861968,0,-0.450808665915645,1,0
"7227",1,0.573612706729071,-5.07024796159528,0,1.53330413795738,0,1
"7228",1,0.354652218680152,-0.96436784492445,0,-1.8576755423834,1,1
"7229",0,0.485890966259831,2.81155394740399,1,-1.40852542821144,0,0
"7230",0,0.640924543413548,-0.524970719564204,0,-2.37041597823774,1,0
"7231",1,0.389011811696217,-0.508251904218523,0,-0.475589808089535,0,0
"7232",0,0.538891257632172,-0.981428422690442,0,-2.01431029519352,1,0
"7233",1,0.582355470025378,-3.72265419360566,0,1.9149369099209,0,1
"7234",1,0.52964642557167,2.54414918925018,1,1.53501058571435,1,1
"7235",0,0.555716609894441,-1.91123367708169,0,1.36238230828933,0,1
"7236",1,0.569938644061622,-1.03680727379957,0,-0.711761912885203,1,0
"7237",0,0.505934050704244,4.36163623870198,1,-2.45004031212992,0,1
"7238",1,0.551256811214662,-3.60031775522932,0,0.703316361316869,0,1
"7239",1,0.424351645311755,0.416020053453088,1,0.00860059635761258,0,1
"7240",0,0.505144238892957,4.0472908025361,1,0.935559785974263,1,1
"7241",1,0.651243298865176,-2.49481130271666,0,1.47686633667708,0,1
"7242",1,0.632858370097025,-0.79616707150967,0,0.665629413327294,0,0
"7243",0,0.639318027273177,-0.410239493462214,0,0.275843313726361,0,0
"7244",0,0.531500116471732,0.198533294628004,1,2.01329681586797,0,1
"7245",1,0.482727208995163,-0.888814179217506,0,-2.47355629429011,0,1
"7246",0,0.447105507209571,1.0038944903878,1,1.53048808714905,1,1
"7247",0,0.529061743129422,-0.561891511640448,0,1.39172752374524,0,0
"7248",1,0.420511715788112,-0.512093521283366,0,1.06090873753922,0,1
"7249",0,0.420863733053824,-0.759197307216139,0,-0.0292140472800747,0,0
"7250",0,0.509143797999836,1.87936730212048,1,-2.69906573567484,0,0
"7251",1,0.301858244180799,-3.63428708465477,0,0.164772137061672,0,0
"7252",0,0.607416135633946,-2.68045269984434,0,-0.99761023542053,0,1
"7253",1,0.43979507573817,2.08171766395911,1,-4.41123693379197,0,1
"7254",1,0.584551196769548,-1.03203583256031,0,-2.42679360097728,1,1
"7255",0,0.377994920989689,3.94551292268604,1,-1.35405379784061,0,0
"7256",0,0.582961828754072,-5.8297892686562,0,0.930467361832711,0,1
"7257",0,0.479112984710659,-0.932131987589261,0,1.34246583937129,0,1
"7258",1,0.36148172511361,0.38145519341658,1,-0.175514936376725,0,0
"7259",1,0.251466764803616,1.28725444083875,1,2.18494015127124,1,1
"7260",1,0.278001764150586,3.4028717532702,1,1.84708231578164,1,1
"7261",1,0.302699508036274,1.86722528436736,1,-2.1536398130608,0,1
"7262",1,0.585671801155778,-2.0009228818051,0,-1.59593435156397,1,1
"7263",0,0.481289947218684,-0.573428320899433,0,0.499146281146821,0,1
"7264",1,0.597980989404635,-1.7150605040142,0,-5.22379190951249,1,1
"7265",0,0.568777398510906,1.91089173129941,1,1.36880336012578,0,1
"7266",0,0.672598506146711,-2.38900588754736,0,-3.48269539744123,1,0
"7267",1,0.665948326458434,-4.21103449610112,0,-2.22931929050083,1,0
"7268",0,0.626269957254298,-2.06069238418961,0,-2.08052582346893,1,0
"7269",1,0.53298656359146,-1.38637684957506,0,-0.915159877851172,1,0
"7270",1,0.360078892188601,-1.34475738194177,0,-0.0317958126361899,0,0
"7271",0,0.605254859672743,0.517864479339495,1,-0.422668012648991,0,1
"7272",0,0.352873059328621,4.04782929456066,1,-0.992393538733561,0,1
"7273",1,0.480258572084427,2.23108455642787,1,-1.42422672680367,0,1
"7274",1,0.365802482875814,3.5553990645284,1,-0.655261725023529,0,1
"7275",1,0.631601013215145,-3.53251448620938,0,-2.22364228876226,1,1
"7276",0,0.511197863517071,-0.704124741136327,0,0.632779724132292,0,1
"7277",0,0.4434605227333,3.79130928474268,1,-1.65964043475435,0,0
"7278",0,0.210754045370341,6.94469782208378,1,-1.42198576254809,0,1
"7279",1,0.226741852627375,-0.178791322620007,0,-0.0473495200608607,0,0
"7280",0,0.527807919020644,-1.45960096663257,0,1.38848389488405,1,1
"7281",1,0.650773160349581,-3.40550410894454,0,-2.08225087829847,1,0
"7282",0,0.70164501797638,-0.616123508901176,0,-1.82093985279349,0,0
"7283",0,0.595131544302335,-2.84418876685596,0,0.259162578336381,0,1
"7284",1,0.445963438564075,-0.83325969681987,0,3.37656083036261,0,1
"7285",1,0.346075734233424,4.24099025406464,1,0.748950282194636,1,1
"7286",1,0.479024866801203,-1.15939974630335,0,1.03761762849068,0,1
"7287",0,0.649351671839213,-2.51217521396067,0,-2.37577826801172,1,0
"7288",0,0.45298152516377,-1.86765224741798,0,-2.34311493392838,1,0
"7289",0,0.583371434203965,-2.90932342792202,0,0.0303686075847793,0,1
"7290",1,0.550283922900752,-1.79001488933206,0,1.41181467533167,0,1
"7291",0,0.644980626505497,-2.14048520055612,0,-0.267974428002856,0,0
"7292",0,0.529434610448634,0.615648635074825,1,0.606627897933801,0,1
"7293",0,0.477808258684967,-0.910872732006505,0,-1.86266919618974,1,0
"7294",1,0.490649919009157,1.25279630007113,1,-1.40300707976632,0,1
"7295",0,0.30084006095884,4.54127820326736,1,0.452999148057125,1,1
"7296",0,0.566291087871442,-1.56784871852258,0,-0.0179016142557238,0,1
"7297",0,0.491588590161659,1.5713180510749,1,-3.76519991255188,0,1
"7298",0,0.65106929447716,-3.85958284311676,0,-2.43291529203859,1,0
"7299",1,0.62504211028043,-3.33911375869151,0,-1.88320550495132,1,0
"7300",0,0.634962309864894,-3.17756072483585,0,-2.9376258026113,1,0
"7301",0,0.567404735768238,-0.271353504540078,0,0.102792077488395,0,0
"7302",0,0.38328454957437,1.78438442200615,1,-1.77003995035295,0,0
"7303",0,0.710492557507953,-0.0442813565919185,0,-0.926635292841024,0,1
"7304",1,0.425790705360121,-0.85233388224473,0,-0.693586485927424,1,1
"7305",1,0.4986417697281,1.53640559481815,1,1.6409632395798,0,1
"7306",1,0.657042750402073,-0.276262285604659,0,-1.65981665934837,0,1
"7307",0,0.527674983850488,-0.255318242577765,0,-0.660079406969544,0,0
"7308",1,0.399314038469194,-2.03563495065463,0,-0.00333244232623061,0,1
"7309",1,0.564791591070649,-2.6873532986029,0,-2.03009200341538,0,1
"7310",0,0.567746458855945,-0.862114187499945,0,0.893728433518953,1,0
"7311",0,0.52773022250753,-0.271309272806159,0,-1.76524127047789,0,0
"7312",0,0.491124990243976,5.39083262519222,1,-0.363497930846899,0,1
"7313",0,0.482040379668159,0.764386815209671,1,0.294876335795708,0,1
"7314",1,0.547133065529385,-2.89950549356545,0,-0.632362911210301,1,0
"7315",1,0.340573887096162,-1.97146668993022,0,0.697213211039239,0,0
"7316",1,0.39705784157439,-1.61345162302857,0,-1.53841027637762,1,0
"7317",1,0.535292793508569,-1.618047738198,0,-1.49415334700383,1,0
"7318",1,0.423484647803146,-1.22547744118593,0,-2.51676218606703,0,1
"7319",1,0.46933064509689,-4.25246128621706,0,1.20083450326816,0,1
"7320",0,0.543166458723508,-1.52832151544876,0,-0.87410770297198,0,0
"7321",1,0.593451997056049,-7.53923627448917,0,0.727861809556303,0,1
"7322",0,0.469033231785164,4.6365906906202,1,-1.68988517224009,0,1
"7323",1,0.436972801486811,1.30200592095479,1,-2.3434625962253,0,1
"7324",0,0.418297196349104,5.69163759807346,1,-1.56022669626375,0,1
"7325",1,0.397822086554124,-1.4392067001285,0,-0.611570914068604,1,0
"7326",0,0.633074111346646,1.6256683105099,1,-0.484676653841282,0,1
"7327",0,0.462518050945692,-1.09174368180313,0,3.35979505306863,0,1
"7328",1,0.438220121382237,-2.93380610521261,0,3.41266504582344,0,1
"7329",0,0.504707550469438,-2.20891493203451,0,1.11847825808981,0,0
"7330",0,0.634375162556012,-0.931877097536363,0,2.12363258841245,0,1
"7331",1,0.423156223190171,-1.08712198633113,0,0.513598188853827,0,1
"7332",0,0.674738876007174,-1.78294579448595,0,-1.78794208152582,1,1
"7333",0,0.675063563226789,-2.83932828977051,0,-4.38537170496949,1,0
"7334",1,0.519577472532085,-1.34575157130574,0,2.39561060173163,0,1
"7335",0,0.606738701207362,0.0994109019066278,1,-2.80638828965034,1,0
"7336",1,0.606560328494829,-1.19722887061181,0,0.367735639327339,0,0
"7337",1,0.363113068586656,2.07013894310903,1,2.02797023440363,1,1
"7338",0,0.311730977983906,-0.386832672760813,0,6.60384562824548,0,1
"7339",0,0.544075281075148,0.410334803272853,1,0.241250594878037,1,1
"7340",0,0.566312427448323,4.31849515371449,1,-1.1650592792094,0,1
"7341",1,0.483378474105503,1.49966915381099,1,2.6735069379385,1,1
"7342",0,0.433320997783163,-1.82434348704273,0,2.84002933298725,0,1
"7343",0,0.515845230774497,0.1354299652428,1,0.837267750453366,0,1
"7344",0,0.428073647110173,5.64086486585073,1,-3.66791250161418,0,0
"7345",1,0.380090028633372,-0.577862640017856,0,0.426766727025511,0,1
"7346",0,0.535578646542893,1.68092217327315,1,-2.81337959884304,0,1
"7347",1,0.505198360701427,-5.6216917855158,0,1.80176289226838,0,1
"7348",1,0.376969478385978,1.26478374534373,1,0.0045457149753233,0,1
"7349",0,0.574112511912681,5.34264405384937,1,1.968014412131,1,1
"7350",0,0.481349631061285,0.690917852042295,1,-1.26894917140587,0,1
"7351",0,0.475366860453508,0.0378654365455499,1,-1.6924568853118,1,1
"7352",0,0.418048316672167,3.88694830721009,1,0.10392746463349,0,1
"7353",1,0.663026940335109,-4.04746109697005,0,0.679871083507902,0,1
"7354",1,0.431265703911422,-0.458169043746998,0,-0.496703577912596,0,1
"7355",1,0.413220139390728,-1.79402117661792,0,1.20934372003113,1,1
"7356",1,0.353662232218248,-1.10307470579519,0,0.397500680222972,0,1
"7357",0,0.533124236866219,5.73149595305112,1,2.82040200084393,1,1
"7358",0,0.537423766493764,-2.41394891319885,0,2.09743672700549,0,1
"7359",0,0.585555140249069,3.06131850399421,1,-5.11839262212111,0,0
"7360",1,0.532459718465889,-3.03685628298846,0,3.24867849066812,0,1
"7361",0,0.345701127114402,3.7403438630739,1,-0.969295189770956,0,1
"7362",1,0.461952526605821,1.13077631715071,1,-0.918287239234598,0,0
"7363",1,0.473529579823672,1.01743887944231,1,-1.02071291158488,0,0
"7364",1,0.59562558149793,-1.61247434088283,0,2.14628557357729,0,1
"7365",0,0.636438761156571,1.76353767620914,1,-0.907918537865647,1,0
"7366",0,0.433989572173492,4.4505563433406,1,4.11175030461838,1,1
"7367",1,0.395490448661779,1.63616320612901,1,0.363230920245755,0,0
"7368",1,0.534836437434912,-2.1847146334168,0,-1.17011909869205,1,0
"7369",0,0.408912536906593,4.02667951118546,1,2.78869606907161,1,1
"7370",0,0.465509780952645,-0.228210762881341,0,-2.12667688212598,0,0
"7371",1,0.443005978157824,0.815133245027524,1,-2.22356040182762,0,1
"7372",1,0.368153356144804,4.26236475237485,1,0.330790539678683,0,0
"7373",0,0.487621603956585,-2.43913567007869,0,-0.353634090515146,0,0
"7374",0,0.595480400311601,-3.34948918821534,0,1.65956750056801,0,1
"7375",0,0.469826652474587,0.425204107391959,1,1.72164750173598,0,1
"7376",1,0.273645977519144,2.71737152924076,1,2.33281765535766,1,1
"7377",0,0.487149336194192,-2.29809774965325,0,-1.15489499173798,0,0
"7378",0,0.40706847071313,0.160533349070508,1,-0.0819622697547316,0,1
"7379",0,0.514911548051882,1.06448035081939,1,-0.742941506031657,0,1
"7380",1,0.375520143684174,-0.754961867418604,0,3.19449628617133,0,1
"7381",0,0.44146818467,3.36607738052768,1,-2.91754340560504,0,0
"7382",0,0.516059978875392,1.14668906987598,1,-0.152615667803336,0,1
"7383",1,0.449472211089681,0.715853248905321,1,0.00210306225346482,0,0
"7384",0,0.273377304823738,5.69584788844875,1,3.91006780523119,1,1
"7385",0,0.325671852926483,4.60848102791887,1,0.0381225856412531,0,1
"7386",0,0.545339883786783,0.143211277927049,1,-0.542391861405921,1,1
"7387",1,0.284074688881418,2.03112119360851,1,4.05407080240845,1,1
"7388",0,0.349872701209635,4.96409316858232,1,-1.56896885915909,0,0
"7389",0,0.699555860211484,-3.52252621431855,0,-2.39694596861358,1,0
"7390",0,0.853280400401281,-2.22727771120125,0,0.395256291948238,0,1
"7391",0,0.554906784304005,-0.134525605511991,0,-1.29920761192532,0,0
"7392",0,0.421411745793556,-0.0347024499142912,0,-1.45128865179109,0,0
"7393",1,0.559628475197952,-0.198461403831959,0,0.257375126337513,0,0
"7394",1,0.395931852069525,-0.165407073839743,0,4.30307559431921,0,1
"7395",1,0.535652100256232,-0.70645670953931,0,0.10589995777471,0,1
"7396",0,0.423596673060435,0.35373608971732,1,-2.71529333506116,0,0
"7397",1,0.544805942737455,-3.30493402260866,0,3.30368796479065,0,1
"7398",1,0.427194162881914,2.48442424542162,1,-0.0546059903185899,1,1
"7399",0,0.504504202533253,-2.97474319963577,0,-1.94814300179275,1,0
"7400",0,0.644436513971879,-2.85699253864087,0,-4.10104651409976,1,0
"7401",0,0.505888300452875,-3.85785564999426,0,2.4783827159071,0,1
"7402",1,0.464994173862672,-0.116335593395301,0,-2.45096714293484,0,1
"7403",1,0.487216494438827,-1.00887737235425,0,-0.92243880063518,0,1
"7404",1,0.484921999711092,0.165987352443871,1,0.400571450890139,1,1
"7405",1,0.280535574033775,5.67104039574559,1,-3.506352100487,0,1
"7406",1,0.661684381131412,-5.50626290415601,0,1.99497520538231,0,1
"7407",1,0.283616230463249,4.57029866046786,1,2.69076693538711,1,1
"7408",0,0.651043109758624,-0.676843412873655,0,-1.13566354411207,1,0
"7409",0,0.485169908908693,3.61253812115147,1,0.136022765388977,1,1
"7410",0,0.422277291845223,3.48540946202807,1,-1.51098723047414,0,1
"7411",0,0.395538572772342,4.10384892627343,1,2.18692033414211,1,1
"7412",1,0.407499617498517,-2.57211724065157,0,-0.28347424335565,0,1
"7413",1,0.45858438390685,1.97715195291377,1,-2.04711432777713,0,1
"7414",1,0.525055165088278,-2.93571911886896,0,-0.844208370756441,1,0
"7415",1,0.42471248417846,0.734347654039469,1,-0.617270498792272,1,1
"7416",0,0.651334916456042,-1.95395610167039,0,1.46342716979936,0,0
"7417",0,0.424834909225231,5.28359328283037,1,-0.583338280732066,0,1
"7418",1,0.491185320835339,-5.93208998458509,0,2.20034011623298,0,1
"7419",0,0.415981092121444,3.14716898326885,1,-0.646455137060031,0,0
"7420",1,0.554120653429134,-2.21232911470791,0,0.897810621132017,0,1
"7421",1,0.483195752231185,0.224840731561731,1,-1.74227306946869,0,1
"7422",0,0.474728518494731,-1.00839109005048,0,3.93402626519055,0,1
"7423",1,0.434134195514188,1.40414317915005,1,-2.84740199230664,0,1
"7424",1,0.459868294934053,0.735994288279307,1,-0.984819355209994,0,1
"7425",0,0.578342922274465,-1.79352277987864,0,-3.00970731400759,1,0
"7426",0,0.610314401966756,-0.554770051909127,0,0.81351853902295,0,1
"7427",0,0.496867683930726,-1.84719355550133,0,2.56582692662089,0,1
"7428",0,0.563799794249558,-1.49522647495247,0,0.710486769037074,0,0
"7429",0,0.386917063557868,3.60530030333036,1,-5.79712721334679,0,0
"7430",0,0.375413551454368,6.37976338324354,1,1.07086664141706,1,1
"7431",0,0.347808058622127,1.98608260908118,1,1.57797327019092,1,1
"7432",0,0.381648288265545,3.77851320036948,1,-0.282524283006698,0,1
"7433",0,0.526608836601319,4.33312856928119,1,-0.537942768518822,0,1
"7434",1,0.555239714802476,-0.843352286161436,0,-1.69598327896584,1,1
"7435",1,0.425522643658266,0.270940168843771,1,2.63454705529817,1,1
"7436",0,0.393954114818778,6.6088445060501,1,0.222156528076261,1,1
"7437",1,0.488842099078444,3.41098090536419,1,-0.821861082721157,0,0
"7438",0,0.711179695101129,-2.58477652651843,0,-0.889749530535483,1,0
"7439",1,0.471352851768323,-1.37055465388925,0,1.42230794537487,0,1
"7440",1,0.691220874196118,-4.42014980439207,0,-2.77682421262518,1,1
"7441",0,0.404377694820152,3.11802846811291,1,2.48661992567015,1,1
"7442",0,0.436197040104376,-0.995115618068622,0,0.434816497188701,0,0
"7443",1,0.459723975223888,1.30477795963091,1,-0.729495488368795,0,1
"7444",0,0.521750120933749,-0.112450987766343,0,-4.33871733506777,1,0
"7445",0,0.50498833906607,1.36495360006118,1,-1.45801040403959,0,1
"7446",0,0.450983881291457,8.27932417777434,1,0.443516133729587,1,1
"7447",0,0.523166160629796,-0.441517661594909,0,0.692218859225903,0,0
"7448",0,0.604035224645177,-1.92857027928826,0,-2.09999848651508,1,0
"7449",1,0.330950438419468,1.19841724477823,1,0.0367768792546578,1,1
"7450",1,0.578211789858771,-3.1987337113408,0,-0.193002513231684,0,0
"7451",1,0.437797785486529,-2.9961027851904,0,0.265011450385397,1,0
"7452",1,0.59731673342652,-5.94570157637952,0,-2.35513205136478,1,1
"7453",0,0.518107924172426,1.20476930868795,1,-1.44242078424815,0,1
"7454",1,0.433310030177667,-1.44372386219336,0,0.757780479742812,0,1
"7455",0,0.60174083873748,-3.34785701325558,0,0.214117577783423,1,1
"7456",1,0.734598306242642,-3.62524597526268,0,-0.903952998361121,0,1
"7457",0,0.456501325369626,0.822852821785284,1,-2.52320935384756,0,1
"7458",1,0.455390262257477,0.754757698014978,1,-0.505056368312951,0,0
"7459",0,0.839203001444016,-3.8903079836614,0,1.00525948696527,0,1
"7460",0,0.700941298836327,-4.46888132760575,0,-1.93989089809882,1,0
"7461",1,0.392814619855767,0.23565556288154,1,1.37983813361466,0,1
"7462",1,0.489117127227049,-2.44159066790168,0,-2.4723702662169,1,0
"7463",1,0.429608577294766,-0.460930450608977,0,-3.81476716361168,0,1
"7464",0,0.536369683888164,-1.17760101690299,0,-1.33943806684736,1,1
"7465",1,0.406785050372624,0.944230668457596,1,1.7913802924483,1,1
"7466",1,0.506417757913537,-4.48930057170435,0,-1.65891551190097,1,0
"7467",1,0.660724302411011,-5.05463258246195,0,-2.04471999072731,1,0
"7468",0,0.573198220495701,0.419453711815421,1,0.512974431472401,0,1
"7469",1,0.558802227562752,0.406834688612195,1,1.86730901771337,0,1
"7470",0,0.53676602772492,1.87036135507755,1,-1.60160362403941,0,0
"7471",0,0.458593712228748,-1.44579264899737,0,-0.497189408115267,0,0
"7472",1,0.403273287529969,-3.44636379254625,0,1.13186605074545,0,1
"7473",1,0.538427610448204,-5.30734777024862,0,2.84892989200078,0,1
"7474",1,0.490982427592261,-3.67986620623707,0,-1.74791775934161,1,0
"7475",1,0.473798244374663,-0.971275367624384,0,0.993871007352502,0,1
"7476",1,0.529856883819154,1.20252947244466,1,0.101558604260823,0,1
"7477",0,0.540839606776498,-1.56274490703329,0,-0.647718396092453,0,0
"7478",1,0.3099419261023,-0.364192701675897,0,0.665455734082513,0,0
"7479",1,0.408425464929195,-2.18409200983929,0,1.06795759589174,0,1
"7480",0,0.511158501932167,2.55277358523911,1,1.61732176659834,1,1
"7481",0,0.400948593454969,1.31227249415528,1,2.57334782822239,1,1
"7482",1,0.348482398217533,5.02431801003935,1,-1.61226412162475,0,1
"7483",1,0.555709800013537,-2.7233563013151,0,0.341780063530283,1,0
"7484",0,0.448955075590759,2.49244836892683,1,0.272292104273547,0,1
"7485",0,0.545129398687212,-2.74263186278829,0,2.49863075234251,0,1
"7486",1,0.443523206565984,0.400092438589197,1,3.30001034893203,0,1
"7487",1,0.727397052920094,-5.22202270866614,0,-1.8689499832792,1,0
"7488",1,0.735684203586864,-7.59203284808649,0,-1.0620019774882,1,0
"7489",1,0.396596636859579,-3.48427826542425,0,1.66180500128439,0,1
"7490",0,0.5528739603267,-1.04459855932645,0,-0.161399350179004,0,1
"7491",1,0.468203042017334,-1.77336070532391,0,2.03704542584481,0,1
"7492",1,0.542326158188649,-2.80393429889243,0,1.7295933176108,0,1
"7493",1,0.609315372446918,-1.67531221586527,0,0.912373692547847,0,1
"7494",0,0.652086559828949,1.43484370354059,1,0.789149267158776,1,1
"7495",1,0.316520356644835,0.648831083703765,1,1.46034670124868,1,1
"7496",1,0.414591757579859,-2.403792266497,0,1.65767191383618,0,1
"7497",1,0.219862297121895,-0.44087554241256,0,1.33684475443689,1,1
"7498",1,0.493545508463437,-0.516056681418509,0,0.083097037694749,1,0
"7499",1,0.395336961764219,2.90860904736544,1,-0.048088166335287,0,1
"7500",0,0.514961781439036,1.27485380664073,1,-0.446992469559963,0,1
"7501",1,0.489328711204622,-2.61456237962229,0,1.8523988376338,0,1
"7502",0,0.59252900113976,0.500256642677812,1,-2.10005691161262,0,0
"7503",0,0.506955825356554,-0.355015083686904,0,-0.445792596506808,0,0
"7504",1,0.496328787385796,-1.83524563282897,0,0.781295170573725,0,1
"7505",1,0.517007846725884,2.01432710147112,1,-0.640946559778127,1,1
"7506",0,0.598528309813836,-4.26554572392238,0,2.06021401920332,0,1
"7507",0,0.355462004064005,4.2475916368242,1,1.86965635373432,1,1
"7508",1,0.574844198062117,-1.2755123738821,0,0.212365235003239,0,1
"7509",0,0.737859392693856,-4.12353456208059,0,1.45277258342416,0,1
"7510",1,0.475364274408385,2.24176836061092,1,0.193609508510821,1,1
"7511",0,0.413971894658999,-1.33527870884418,0,1.23777493912635,0,0
"7512",1,0.33309968444762,1.40468817753415,1,2.55882239227664,1,1
"7513",1,0.541427973075078,1.70070122350065,1,-0.72418811999758,1,0
"7514",0,0.531863335407655,1.62726335356955,1,-2.45479201884075,0,0
"7515",1,0.715445708985271,-1.14815092662692,0,-2.96484129615153,1,1
"7516",1,0.367085788725906,-0.389001503068999,0,1.8985580470118,0,1
"7517",0,0.578189173952178,2.0656092540102,1,0.0292763085047241,1,1
"7518",0,0.445865080565493,2.15971383987968,1,-0.450634091853052,1,0
"7519",1,0.428358579977361,-2.60079194440314,0,-2.8280447983276,1,1
"7520",0,0.537879410430958,-1.07263117720307,0,1.54712309779675,0,0
"7521",1,0.156771329217428,3.89891983897751,1,4.86418186639379,1,1
"7522",0,0.464840851284655,0.702606338719025,1,3.92399251813486,1,1
"7523",0,0.433725563316163,3.34202405711662,1,2.5897553872801,1,1
"7524",1,0.448697300694651,-3.58386579163148,0,0.256504003572326,0,1
"7525",1,0.707470574334291,-0.693295832431792,0,2.03623308617804,0,1
"7526",1,0.493731272418127,-2.08144187242148,0,-0.327292012199955,1,0
"7527",0,0.636382296843813,3.84292696467969,1,0.71789182345695,0,1
"7528",0,0.478324151182645,-0.834885117936474,0,0.117263717458889,1,0
"7529",0,0.602893713944493,-5.39825233598361,0,-4.23280655075534,1,0
"7530",0,0.554727592221668,1.83194437647768,1,-2.90434480968235,0,0
"7531",1,0.514908935747724,-1.71037782609941,0,2.16816582806704,0,1
"7532",1,0.603088831811688,-3.08217723829507,0,-2.41507930846396,1,1
"7533",1,0.666450500959313,-4.2004978531628,0,-1.36308866021186,1,0
"7534",0,0.671828593888688,-3.97121457694772,0,-0.673313660306815,0,0
"7535",0,0.480239554159579,2.31204800756535,1,-0.752097892490222,1,1
"7536",0,0.556676809312792,-0.551185138541475,0,-0.361530925643662,0,0
"7537",0,0.500560002101336,2.24095082499224,1,-2.10292133302054,0,0
"7538",1,0.427957857720076,1.53833837334946,1,-1.81235004732795,0,1
"7539",0,0.508687692775254,2.69112429619015,1,-0.796673471359416,1,0
"7540",0,0.663217686391679,-3.42069654978495,0,1.98257968082826,0,1
"7541",0,0.686927886826024,-0.167570049131627,0,-1.30098676040514,0,0
"7542",1,0.451540337315687,3.23966778713732,1,2.2988897909308,1,1
"7543",0,0.569639526299991,-1.32400834031349,0,-2.39477841649265,1,0
"7544",0,0.726225103927018,-3.44719648362534,0,-3.2436321713371,1,0
"7545",1,0.265360404874301,3.54215932597481,1,2.33130978991626,1,1
"7546",0,0.418851964362768,-1.55136563215195,0,-0.368012033230594,1,1
"7547",1,0.470570396939455,-0.769066338715926,0,0.169312981527023,0,1
"7548",0,0.285503338252857,2.37334742622876,1,-0.82047453955847,0,0
"7549",1,0.440710206290014,-2.75305870561472,0,3.10143314416556,0,1
"7550",1,0.449158264261861,1.73723074164393,1,-0.742152326330744,0,1
"7551",0,0.602751597928815,-0.442411021541235,0,-2.71912617771699,1,0
"7552",1,0.509914347449914,-1.72542323610991,0,2.00035095289646,0,1
"7553",0,0.45174986881993,2.50163012414953,1,-0.697662109828265,0,1
"7554",0,0.629187729107849,-2.51843140121568,0,1.10666358078303,0,1
"7555",0,0.673283602798788,-0.824140988153343,0,-0.295416956178104,0,0
"7556",0,0.705852714432035,-2.03371968513935,0,-0.916175106012537,0,1
"7557",1,0.474979963022769,-0.779258000486192,0,1.61426251788807,0,1
"7558",1,0.501092808691267,-0.303443799209079,0,1.2085404958587,0,1
"7559",1,0.49165732256011,-3.94962305800133,0,-1.1768765142399,1,0
"7560",0,0.465819478449298,-0.611163692462195,0,0.8135290120777,0,0
"7561",1,0.41771809604056,1.4668736304734,1,0.869795675180593,1,1
"7562",0,0.634559003078434,-2.16275370436836,0,3.19867000769631,0,1
"7563",1,0.467828796598311,-0.418130962965005,0,-1.10763972876305,1,1
"7564",0,0.616001129801249,1.33859328530065,1,0.0291707087683716,1,0
"7565",0,0.529295275062389,3.19812743196834,1,-3.29160218852652,0,1
"7566",0,0.631223870071273,-2.13964378433074,0,-2.31795416998484,1,0
"7567",1,0.523708514951799,-7.48014731183008,0,0.143874428446902,0,1
"7568",0,0.313708861086168,5.2846358552754,1,-0.0218990852907709,1,1
"7569",1,0.359362965694617,-1.39966412620712,0,1.17042155239841,0,1
"7570",1,0.373795203332587,0.786579013509355,1,2.32070546437484,0,1
"7571",0,0.400400494888607,-1.72906526820213,0,2.15470051006065,0,1
"7572",1,0.501611390898217,0.850159434070626,1,-1.24000660494109,0,0
"7573",0,0.669036879714448,-2.39667994137277,0,-3.56358795916412,1,0
"7574",1,0.295276176275904,2.81088422523663,1,1.74640221929602,1,1
"7575",0,0.658691643558559,-1.48088291237827,0,-0.600987777758353,0,1
"7576",1,0.447429729593462,-0.349523196817949,0,-2.85137873434926,0,1
"7577",1,0.609639352527077,-1.12693019486344,0,-0.930535508291067,1,0
"7578",0,0.417069421764939,2.09285494762264,1,-1.64732850417244,0,0
"7579",1,0.373007206226204,2.83662723951203,1,0.735230068260823,0,1
"7580",0,0.434419940274165,1.4409649636038,1,0.327738106717452,0,1
"7581",0,0.396997479084598,1.27153984078351,1,-0.226035193482602,1,1
"7582",0,0.615085666963242,-3.33184553582342,0,-0.0219851861538845,0,0
"7583",0,0.567176947140676,2.48791104444367,1,-2.92574396172123,0,0
"7584",0,0.575927540264779,-0.658268858548759,0,-1.33488431729497,0,0
"7585",0,0.328127203807644,5.4735498231808,1,-2.1206648731715,0,0
"7586",0,0.592194223600376,1.95516228349283,1,0.0835178555468204,1,1
"7587",1,0.635482978273761,-5.0755468195927,0,-1.48298022827834,1,0
"7588",1,0.328205817552167,2.92385697109362,1,3.5266119508337,1,1
"7589",1,0.436678475844448,-1.22859898423629,0,2.89411165114518,0,1
"7590",0,0.318201247114753,5.03107557054751,1,2.42999071340072,1,1
"7591",1,0.565587820385494,0.627871213513729,1,-1.03278784792913,0,0
"7592",0,0.452076348892872,4.49468900493084,1,-1.90734947053083,0,0
"7593",1,0.586763978211671,-6.20351050138291,0,2.19863293502424,0,1
"7594",0,0.44429711099655,2.61442147371569,1,0.266233027229344,0,1
"7595",0,0.779541345702912,-6.95054624409812,0,2.67001329361263,0,1
"7596",0,0.495975654090232,1.46939180698868,1,-0.830814653918583,0,1
"7597",1,0.610928431941214,-3.83229745830891,0,0.226309980185315,0,1
"7598",0,0.396581920636607,4.26196276443174,1,1.27807825861365,1,1
